Name	\\HST1\T1.A26CBJ2
Data Type	Float 32
Number of Values	56990
Time	Value	Value Attributes
6-May-2023 05:06:10.375	69
6-May-2023 05:04:01.1875	69
6-May-2023 04:54:16.53125	69
6-May-2023 04:42:17.59375	69
6-May-2023 04:37:20.0625	69
6-May-2023 04:31:36.3125	69
6-May-2023 04:27:18	69
6-May-2023 04:18:11.28125	69
6-May-2023 04:11:02.65625	69
6-May-2023 04:04:22.3125	69
6-May-2023 04:00:25.90625	69
6-May-2023 03:59:50.90625	69
6-May-2023 03:37:51.875	68
6-May-2023 03:37:47.875	68
6-May-2023 03:37:22.84375	68
6-May-2023 03:34:19.65625	68
6-May-2023 03:34:17.65625	68
6-May-2023 03:34:12.65625	69
6-May-2023 03:32:19.53125	68
6-May-2023 03:19:51.65625	68
6-May-2023 03:09:06.03125	68
6-May-2023 03:06:32.75	68
6-May-2023 03:05:37.71875	68
6-May-2023 03:03:14.53125	68
6-May-2023 03:03:05.53125	68
6-May-2023 03:02:45.5	68
6-May-2023 03:02:43.5	68
6-May-2023 02:53:09.75	68
6-May-2023 02:51:00.59375	68
6-May-2023 02:43:11.78125	68
6-May-2023 02:38:00.4375	68
6-May-2023 02:24:50.15625	67
6-May-2023 02:21:27.8125	67
6-May-2023 02:17:42.4375	67
6-May-2023 02:07:32.84375	67
6-May-2023 01:52:36.59375	67
6-May-2023 01:49:22.09375	67
6-May-2023 01:43:41.6875	66
6-May-2023 01:24:45.4375	66
6-May-2023 01:08:46.25	66
6-May-2023 01:08:43.25	66
6-May-2023 01:08:34.25	66
6-May-2023 01:08:30.25	66
6-May-2023 01:07:07.125	65
6-May-2023 00:50:14.40625	65
6-May-2023 00:41:08.625	65
6-May-2023 00:11:25.5625	65
6-May-2023 00:06:55.3125	65
5-May-2023 23:51:49.84375	65
5-May-2023 23:43:28.1875	65
5-May-2023 23:34:23.4375	65
5-May-2023 23:25:36.78125	65
5-May-2023 23:15:50.90625	64
5-May-2023 23:11:20.59375	64
5-May-2023 23:07:35.34375	64
5-May-2023 23:06:31.1875	64
5-May-2023 23:03:26.96875	65
5-May-2023 22:50:45.90625	64
5-May-2023 22:45:15.28125	64
5-May-2023 22:41:08.875	64
5-May-2023 22:37:21.53125	64
5-May-2023 22:31:55.09375	64
5-May-2023 22:18:04.84375	65
5-May-2023 22:09:55.15625	65
5-May-2023 21:57:29.15625	65
5-May-2023 21:48:28.59375	65
5-May-2023 21:43:24.0625	64
5-May-2023 21:32:51.125	65
5-May-2023 21:26:54.96875	65
5-May-2023 21:21:40.375	64
5-May-2023 21:18:37.1875	64
5-May-2023 21:17:26.15625	64
5-May-2023 21:13:55.90625	64
5-May-2023 21:09:29.40625	65
5-May-2023 20:54:45	65
5-May-2023 20:43:20.34375	64
5-May-2023 20:39:07.03125	64
5-May-2023 20:34:51.75	64
5-May-2023 20:28:41	65
5-May-2023 20:15:49.0625	65
5-May-2023 20:12:04.84375	65
5-May-2023 20:06:30.5625	65
5-May-2023 20:03:20.4375	65
5-May-2023 19:57:36.90625	65
5-May-2023 19:54:04.40625	65
5-May-2023 19:54:02.40625	65
5-May-2023 19:50:01.03125	65
5-May-2023 19:46:30.75	65
5-May-2023 19:31:42.125	65
5-May-2023 19:19:54.96875	65
5-May-2023 19:14:05.5	65
5-May-2023 19:09:53.15625	65
5-May-2023 19:01:35.6875	65
5-May-2023 18:51:35.28125	65
5-May-2023 18:44:05.71875	65
5-May-2023 18:37:45.84375	65
5-May-2023 18:24:46.90625	65
5-May-2023 18:20:19.75	65
5-May-2023 18:15:59.4375	65
5-May-2023 17:53:23.75	65
5-May-2023 17:43:40.0625	65
5-May-2023 17:24:55.71875	64
5-May-2023 17:24:25.625	64
5-May-2023 17:20:46.40625	64
5-May-2023 17:19:37.34375	64
5-May-2023 17:15:35.03125	64
5-May-2023 17:12:59.9375	64
5-May-2023 17:01:17.15625	65
5-May-2023 16:33:55.3125	65
5-May-2023 16:27:51.59375	65
5-May-2023 16:23:24.3125	65
5-May-2023 16:16:37.625	65
5-May-2023 16:04:14.3125	65
5-May-2023 15:52:03.75	65
5-May-2023 15:10:01.53125	65
5-May-2023 14:59:28.53125	65
5-May-2023 14:52:05.09375	65
5-May-2023 14:20:34.375	66
5-May-2023 13:54:26.1875	66
5-May-2023 13:22:53.65625	66
5-May-2023 13:01:27.125	66
5-May-2023 13:01:19.09375	67
5-May-2023 13:01:18.09375	66
5-May-2023 13:00:28.09375	67
5-May-2023 13:00:26.09375	66
5-May-2023 13:00:08.09375	67
5-May-2023 12:59:55.0625	67
5-May-2023 12:59:54.0625	66
5-May-2023 12:59:49.0625	67
5-May-2023 12:59:41.0625	66
5-May-2023 12:59:32.03125	67
5-May-2023 12:59:30.03125	66
5-May-2023 12:59:18.03125	67
5-May-2023 12:59:09.03125	66
5-May-2023 12:58:53	67
5-May-2023 12:58:08.96875	67
5-May-2023 12:58:00.96875	66
5-May-2023 12:57:35.96875	67
5-May-2023 12:57:27.96875	67
5-May-2023 12:57:25.96875	66
5-May-2023 12:56:58.96875	67
5-May-2023 12:56:48.96875	66
5-May-2023 12:56:44.96875	67
5-May-2023 12:56:35.96875	67
5-May-2023 12:56:02.9375	67
5-May-2023 12:30:29.21875	67
5-May-2023 12:10:18.75	67
5-May-2023 12:05:18.40625	67
5-May-2023 11:59:26.0625	67
5-May-2023 11:53:11.5	67
5-May-2023 11:49:08.1875	67
5-May-2023 11:23:26.40625	67
5-May-2023 11:17:59.96875	68
5-May-2023 11:13:13.53125	68
5-May-2023 11:11:16.3125	68
5-May-2023 10:56:59.3125	67
5-May-2023 10:51:53.03125	68
5-May-2023 10:51:44.03125	67
5-May-2023 10:40:18.84375	68
5-May-2023 10:38:28.59375	68
5-May-2023 10:26:02.25	68
5-May-2023 10:21:08.09375	68
5-May-2023 10:16:28.75	68
5-May-2023 10:13:04.5625	68
5-May-2023 10:10:17.34375	68
5-May-2023 10:04:34.09375	68
5-May-2023 09:57:32.03125	68
5-May-2023 09:54:57.75	68
5-May-2023 09:49:38.34375	68
5-May-2023 09:46:32.0625	68
5-May-2023 09:42:42.65625	68
5-May-2023 09:40:47.46875	68
5-May-2023 09:35:32.0625	68
5-May-2023 09:28:34.6875	68
5-May-2023 09:22:51.21875	68
5-May-2023 09:19:23.9375	68
5-May-2023 09:16:32.8125	69
5-May-2023 09:14:16.59375	69
5-May-2023 09:12:51.5625	68
5-May-2023 09:09:24.4375	68
5-May-2023 09:07:41.34375	68
5-May-2023 09:01:52.9375	68
5-May-2023 08:54:26.40625	68
5-May-2023 08:48:30.15625	68
5-May-2023 08:46:37.09375	68
5-May-2023 08:38:50.9375	68
5-May-2023 08:33:49.59375	68
5-May-2023 08:26:18.875	68
5-May-2023 08:21:41.375	68
5-May-2023 08:18:44.125	68
5-May-2023 08:15:29	68
5-May-2023 08:12:37.6875	68
5-May-2023 08:10:04.4375	68
5-May-2023 08:07:57.375	69
5-May-2023 08:05:02.90625	69
5-May-2023 08:02:34.90625	68
5-May-2023 07:54:28.34375	68
5-May-2023 07:43:20.46875	68
5-May-2023 07:37:23.09375	68
5-May-2023 07:33:12.84375	68
5-May-2023 07:28:10.5	68
5-May-2023 07:15:17.4375	68
5-May-2023 07:14:04.375	69
5-May-2023 07:11:33.1875	69
5-May-2023 07:09:46.0625	68
5-May-2023 07:01:42.5	68
5-May-2023 06:59:57.40625	68
5-May-2023 06:54:41.125	68
5-May-2023 06:51:48.875	68
5-May-2023 06:47:20.71875	68
5-May-2023 06:46:36.6875	69
5-May-2023 06:43:59.5	69
5-May-2023 06:42:00.34375	69
5-May-2023 06:40:17.03125	69
5-May-2023 06:39:24	68
5-May-2023 06:37:38.96875	68
5-May-2023 06:32:38.625	68
5-May-2023 06:28:38.3125	69
5-May-2023 06:24:47.125	68
5-May-2023 06:22:12.09375	68
5-May-2023 06:19:43.84375	69
5-May-2023 06:04:33	69
5-May-2023 06:01:23.75	68
5-May-2023 05:57:09.46875	68
5-May-2023 05:55:40.34375	68
5-May-2023 05:48:10.53125	67
5-May-2023 05:47:54.53125	68
5-May-2023 05:38:08.84375	68
5-May-2023 05:32:21.3125	67
5-May-2023 05:27:27.8125	67
5-May-2023 05:24:58.625	67
5-May-2023 05:24:56.625	68
5-May-2023 05:19:50.21875	68
5-May-2023 05:16:12.96875	67
5-May-2023 05:13:55.9375	67
5-May-2023 05:07:27.6875	67
5-May-2023 05:05:42.53125	67
5-May-2023 04:57:00.84375	67
5-May-2023 04:51:47.46875	67
5-May-2023 04:45:37.21875	67
5-May-2023 04:43:08.0625	67
5-May-2023 04:41:13.84375	67
5-May-2023 04:36:52.6875	67
5-May-2023 04:25:57.78125	67
5-May-2023 04:21:13.0625	67
5-May-2023 04:10:46.3125	67
5-May-2023 04:04:46.71875	67
5-May-2023 04:01:42.625	67
5-May-2023 03:56:49.25	67
5-May-2023 03:53:14.0625	67
5-May-2023 03:23:01.1875	67
5-May-2023 02:49:04.375	66
5-May-2023 02:41:16.71875	66
5-May-2023 02:00:15.6875	66
5-May-2023 02:00:00.6875	65
5-May-2023 01:13:59.3125	65
5-May-2023 00:59:50.875	65
5-May-2023 00:35:49.03125	65
5-May-2023 00:35:28.96875	65
5-May-2023 00:32:39.78125	65
5-May-2023 00:20:18.65625	64
5-May-2023 00:17:17.4375	64
5-May-2023 00:09:09.8125	64
5-May-2023 00:02:59.21875	64
4-May-2023 23:56:27.75	64
4-May-2023 23:46:33.0625	64
4-May-2023 23:40:21.71875	64
4-May-2023 23:32:43.96875	64
4-May-2023 23:24:27.21875	64
4-May-2023 23:17:28.625	64
4-May-2023 23:17:27.625	64
4-May-2023 23:16:52.625	64
4-May-2023 23:16:41.625	64
4-May-2023 23:16:27.5625	64
4-May-2023 23:16:24.5625	64
4-May-2023 23:13:45.1875	64
4-May-2023 23:10:21.78125	64
4-May-2023 23:10:17.78125	64
4-May-2023 23:08:06.65625	64
4-May-2023 23:05:57.4375	65
4-May-2023 23:04:18.34375	64
4-May-2023 23:02:37.21875	64
4-May-2023 23:01:25	64
4-May-2023 23:01:16	64
4-May-2023 23:00:47.96875	64
4-May-2023 22:55:34.59375	64
4-May-2023 22:53:13.5	64
4-May-2023 22:45:25.84375	65
4-May-2023 22:42:55.5625	64
4-May-2023 22:42:32.5	65
4-May-2023 22:38:30.125	65
4-May-2023 22:35:36.9375	65
4-May-2023 22:34:18.78125	64
4-May-2023 22:30:57.59375	64
4-May-2023 22:30:39.53125	64
4-May-2023 22:30:26.53125	64
4-May-2023 22:30:24.53125	64
4-May-2023 22:29:41.5	64
4-May-2023 22:27:18.40625	64
4-May-2023 22:25:50.34375	65
4-May-2023 22:24:52.3125	65
4-May-2023 22:20:29.125	64
4-May-2023 22:13:36.40625	64
4-May-2023 22:03:12.65625	64
4-May-2023 22:01:15.5	64
4-May-2023 21:53:56.96875	65
4-May-2023 21:49:11.75	64
4-May-2023 21:45:02.3125	64
4-May-2023 21:40:43.84375	64
4-May-2023 21:36:57.4375	64
4-May-2023 21:36:20.375	64
4-May-2023 21:30:26.09375	64
4-May-2023 21:29:04.9375	64
4-May-2023 21:22:05.46875	64
4-May-2023 21:17:26.21875	64
4-May-2023 21:10:24.65625	64
4-May-2023 21:07:46.34375	65
4-May-2023 21:02:03.84375	64
4-May-2023 20:58:47.65625	64
4-May-2023 20:55:48.34375	64
4-May-2023 20:53:31.0625	64
4-May-2023 20:51:34.875	64
4-May-2023 20:48:36.5625	64
4-May-2023 20:45:11.28125	64
4-May-2023 20:43:16.25	64
4-May-2023 20:40:20.03125	64
4-May-2023 20:39:11.875	64
4-May-2023 20:37:08.75	64
4-May-2023 20:35:16.59375	64
4-May-2023 20:32:11.4375	65
4-May-2023 20:30:19.375	64
4-May-2023 20:26:23.03125	64
4-May-2023 20:25:22	65
4-May-2023 20:21:17.71875	65
4-May-2023 20:18:40.40625	64
4-May-2023 20:16:47.15625	64
4-May-2023 20:14:47.03125	65
4-May-2023 20:12:54.875	64
4-May-2023 20:07:46.375	64
4-May-2023 20:06:35.21875	64
4-May-2023 20:03:49.71875	64
4-May-2023 20:01:35.4375	65
4-May-2023 19:58:47.1875	64
4-May-2023 19:44:28.21875	64
4-May-2023 19:41:42.9375	64
4-May-2023 19:33:02.40625	64
4-May-2023 19:25:03.71875	64
4-May-2023 19:22:40.59375	64
4-May-2023 19:17:08.34375	64
4-May-2023 19:13:38.15625	64
4-May-2023 19:11:58.0625	64
4-May-2023 19:06:06.46875	64
4-May-2023 19:01:32.03125	64
4-May-2023 18:41:23.4375	64
4-May-2023 18:35:54.15625	64
4-May-2023 18:26:05.5625	64
4-May-2023 18:22:18.28125	64
4-May-2023 18:07:08.5625	64
4-May-2023 17:42:05.03125	64
4-May-2023 17:38:15.6875	64
4-May-2023 17:30:21.03125	64
4-May-2023 17:27:23.78125	64
4-May-2023 17:25:08.71875	64
4-May-2023 17:22:39.46875	64
4-May-2023 17:16:27.125	64
4-May-2023 17:12:25.65625	64
4-May-2023 17:10:25.53125	64
4-May-2023 17:05:10.09375	65
4-May-2023 16:48:25.9375	65
4-May-2023 16:38:06.4375	65
4-May-2023 16:23:48.4375	65
4-May-2023 16:16:53.78125	65
4-May-2023 15:54:08.34375	65
4-May-2023 15:39:19	65
4-May-2023 15:16:30.75	65
4-May-2023 15:00:46.15625	65
4-May-2023 14:21:37	66
4-May-2023 13:49:48.34375	66
4-May-2023 13:21:02.40625	66
4-May-2023 13:21:00.40625	66
4-May-2023 13:20:43.375	66
4-May-2023 13:19:52.34375	66
4-May-2023 13:19:46.34375	66
4-May-2023 13:19:44.34375	66
4-May-2023 13:17:09.15625	66
4-May-2023 13:16:53.15625	66
4-May-2023 13:16:49.125	66
4-May-2023 13:16:12.03125	66
4-May-2023 13:16:08	66
4-May-2023 13:15:12.78125	66
4-May-2023 13:15:07.78125	66
4-May-2023 13:14:51.75	66
4-May-2023 13:14:49.75	66
4-May-2023 13:14:20.71875	66
4-May-2023 13:11:38.5	66
4-May-2023 12:53:20.28125	66
4-May-2023 12:53:11.28125	67
4-May-2023 12:52:42.28125	67
4-May-2023 12:52:39.28125	66
4-May-2023 12:32:03.78125	67
4-May-2023 12:15:22.5	67
4-May-2023 12:07:22.90625	67
4-May-2023 11:55:15.0625	68
4-May-2023 11:55:12	68
4-May-2023 11:55:10	67
4-May-2023 11:55:08	68
4-May-2023 11:43:35.09375	67
4-May-2023 11:36:33.46875	68
4-May-2023 11:30:06.0625	68
4-May-2023 11:30:02.0625	68
4-May-2023 11:29:04	67
4-May-2023 11:20:57.4375	68
4-May-2023 11:19:40.3125	68
4-May-2023 10:54:13.75	68
4-May-2023 10:45:30.3125	68
4-May-2023 10:43:31.21875	68
4-May-2023 10:39:21.78125	68
4-May-2023 10:36:47.53125	68
4-May-2023 10:31:59.96875	68
4-May-2023 10:23:56.21875	68
4-May-2023 10:20:08.09375	69
4-May-2023 10:07:24.4375	68
4-May-2023 10:05:07.3125	68
4-May-2023 09:59:32.9375	68
4-May-2023 09:55:33.65625	68
4-May-2023 09:52:32.5	68
4-May-2023 09:50:04.15625	68
4-May-2023 09:46:01.875	68
4-May-2023 09:42:11.71875	68
4-May-2023 09:39:37.59375	68
4-May-2023 09:28:33.5	69
4-May-2023 09:24:17.1875	68
4-May-2023 09:20:31.96875	68
4-May-2023 09:18:08.78125	69
4-May-2023 09:13:56.46875	68
4-May-2023 09:05:26.96875	68
4-May-2023 09:04:26.9375	68
4-May-2023 09:02:10.8125	69
4-May-2023 08:59:35.6875	69
4-May-2023 08:57:36.5	69
4-May-2023 08:55:28.1875	69
4-May-2023 08:54:27.09375	69
4-May-2023 08:54:19.0625	68
4-May-2023 08:54:18.0625	69
4-May-2023 08:51:00.5	69
4-May-2023 08:49:51.34375	69
4-May-2023 08:46:22.09375	69
4-May-2023 08:46:20.09375	69
4-May-2023 08:45:05	68
4-May-2023 08:42:50.65625	68
4-May-2023 08:40:18.5625	68
4-May-2023 08:37:24.03125	68
4-May-2023 08:34:46.6875	68
4-May-2023 08:31:01.4375	69
4-May-2023 08:30:57.40625	69
4-May-2023 08:26:17.0625	68
4-May-2023 08:23:24.75	68
4-May-2023 08:13:47.625	69
4-May-2023 08:10:39.4375	68
4-May-2023 08:06:29.9375	68
4-May-2023 07:59:58.5625	68
4-May-2023 07:58:01.34375	68
4-May-2023 07:54:49	69
4-May-2023 07:51:36.875	69
4-May-2023 07:47:19.5625	68
4-May-2023 07:44:20.28125	68
4-May-2023 07:43:05.1875	69
4-May-2023 07:39:41	68
4-May-2023 07:37:21.90625	69
4-May-2023 07:35:10.65625	68
4-May-2023 07:33:16.59375	68
4-May-2023 07:24:08.09375	68
4-May-2023 07:22:27	68
4-May-2023 07:19:36.96875	69
4-May-2023 07:16:52.9375	68
4-May-2023 07:15:23.8125	68
4-May-2023 07:11:15.71875	68
4-May-2023 07:06:00.65625	68
4-May-2023 07:04:50.40625	68
4-May-2023 06:59:13.71875	68
4-May-2023 06:53:48.21875	68
4-May-2023 06:50:32.0625	68
4-May-2023 06:46:02.6875	68
4-May-2023 06:42:30.53125	68
4-May-2023 06:38:03.34375	68
4-May-2023 06:36:07.21875	68
4-May-2023 06:31:39.9375	68
4-May-2023 06:30:00.6875	67
4-May-2023 06:26:41.28125	68
4-May-2023 06:24:03.15625	68
4-May-2023 06:17:55.8125	68
4-May-2023 06:12:38.3125	69
4-May-2023 06:06:56	68
4-May-2023 06:02:23.5	68
4-May-2023 06:01:11.4375	69
4-May-2023 05:58:48.375	69
4-May-2023 05:54:43.15625	68
4-May-2023 05:53:50.125	68
4-May-2023 05:50:28.03125	68
4-May-2023 05:44:44.8125	68
4-May-2023 05:40:15.40625	67
4-May-2023 05:37:53.9375	67
4-May-2023 05:36:01.84375	68
4-May-2023 05:26:29.4375	68
4-May-2023 05:22:55.125	68
4-May-2023 05:21:48.125	67
4-May-2023 05:12:08.78125	67
4-May-2023 05:11:10.71875	67
4-May-2023 05:08:19.625	67
4-May-2023 05:02:30.125	67
4-May-2023 04:58:45.9375	67
4-May-2023 04:48:44.4375	67
4-May-2023 04:46:45.34375	67
4-May-2023 04:43:59.125	67
4-May-2023 04:41:02.125	67
4-May-2023 04:40:26.125	67
4-May-2023 04:29:57.59375	67
4-May-2023 04:25:21.34375	67
4-May-2023 04:21:18.9375	67
4-May-2023 04:08:46.15625	67
4-May-2023 04:05:00.8125	67
4-May-2023 04:03:29.75	67
4-May-2023 04:00:58.625	67
4-May-2023 03:59:42.5625	67
4-May-2023 03:57:12.40625	67
4-May-2023 03:54:59.25	66
4-May-2023 03:52:14.875	66
4-May-2023 03:48:15.4375	67
4-May-2023 03:46:11.40625	67
4-May-2023 03:44:30.34375	67
4-May-2023 03:38:11.03125	66
4-May-2023 03:35:20.8125	67
4-May-2023 03:33:28.59375	67
4-May-2023 03:26:41.40625	67
4-May-2023 03:25:07.375	67
4-May-2023 03:21:14.21875	67
4-May-2023 03:14:25.71875	67
4-May-2023 03:09:30.46875	66
4-May-2023 03:04:33.1875	67
4-May-2023 03:01:51.15625	67
4-May-2023 02:54:54.875	67
4-May-2023 02:30:48.6875	66
4-May-2023 02:23:43.25	66
4-May-2023 02:19:07.9375	66
4-May-2023 02:16:55.78125	66
4-May-2023 02:16:53.78125	66
4-May-2023 02:15:07.65625	66
4-May-2023 02:09:41.3125	65
4-May-2023 02:08:12.125	66
4-May-2023 02:06:55.03125	66
4-May-2023 02:06:53.03125	66
4-May-2023 02:06:21	66
4-May-2023 02:00:58.8125	65
4-May-2023 01:57:19.6875	65
4-May-2023 01:51:40.4375	65
4-May-2023 01:44:27.15625	65
4-May-2023 01:44:03.125	65
4-May-2023 01:43:54.125	65
4-May-2023 01:43:35.125	65
4-May-2023 01:43:17.09375	65
4-May-2023 01:43:16.09375	65
4-May-2023 01:38:46.03125	65
4-May-2023 01:34:17.75	65
4-May-2023 01:27:37	65
4-May-2023 01:13:22	65
4-May-2023 01:04:03.46875	65
4-May-2023 01:01:04.1875	65
4-May-2023 00:57:46.03125	64
4-May-2023 00:54:11.84375	64
4-May-2023 00:47:39.71875	65
4-May-2023 00:44:29.59375	64
4-May-2023 00:41:45.46875	65
4-May-2023 00:38:29.28125	64
4-May-2023 00:29:05.84375	64
4-May-2023 00:27:34.71875	64
4-May-2023 00:20:36	64
4-May-2023 00:13:15.5	64
4-May-2023 00:07:35.875	64
4-May-2023 00:00:38.71875	64
3-May-2023 23:51:28.21875	64
3-May-2023 23:37:49.375	64
3-May-2023 23:30:30.96875	64
3-May-2023 23:27:19.75	64
3-May-2023 23:12:51.09375	64
3-May-2023 23:09:46.90625	64
3-May-2023 23:06:52.75	64
3-May-2023 23:04:51.625	64
3-May-2023 22:53:39.9375	64
3-May-2023 22:48:03.75	64
3-May-2023 22:44:18.65625	64
3-May-2023 22:37:56.1875	64
3-May-2023 22:27:07.34375	64
3-May-2023 22:23:24.96875	64
3-May-2023 22:22:12.96875	64
3-May-2023 22:19:19.71875	64
3-May-2023 22:14:25.53125	64
3-May-2023 22:12:09.46875	65
3-May-2023 22:10:14.21875	64
3-May-2023 22:07:59	64
3-May-2023 22:05:22.96875	64
3-May-2023 22:00:55.65625	64
3-May-2023 21:53:24.09375	64
3-May-2023 21:49:46.90625	64
3-May-2023 21:41:56.53125	64
3-May-2023 21:30:54.84375	64
3-May-2023 21:29:17.8125	64
3-May-2023 21:26:11.5	64
3-May-2023 21:23:32.21875	64
3-May-2023 21:20:07.75	64
3-May-2023 21:17:08.625	64
3-May-2023 21:15:39.5625	65
3-May-2023 21:13:46.4375	65
3-May-2023 21:12:41.34375	64
3-May-2023 21:10:55.1875	63
3-May-2023 21:09:40.09375	63
3-May-2023 21:09:38.09375	63
3-May-2023 21:08:16.90625	63
3-May-2023 21:06:47.84375	64
3-May-2023 20:58:27.34375	64
3-May-2023 20:45:52.34375	64
3-May-2023 20:35:37.53125	64
3-May-2023 20:33:43.4375	64
3-May-2023 20:06:27.71875	64
3-May-2023 20:05:44.6875	64
3-May-2023 19:48:04.84375	64
3-May-2023 19:45:14.75	64
3-May-2023 19:42:24.53125	64
3-May-2023 19:38:37.34375	64
3-May-2023 19:30:15.78125	64
3-May-2023 19:27:27.59375	64
3-May-2023 19:26:25.5625	64
3-May-2023 19:23:27.4375	65
3-May-2023 19:12:09.6875	65
3-May-2023 18:53:44.8125	65
3-May-2023 18:52:00.78125	64
3-May-2023 18:49:54.6875	64
3-May-2023 18:46:56.375	64
3-May-2023 18:34:39.5625	65
3-May-2023 18:21:19.40625	65
3-May-2023 18:10:39.75	65
3-May-2023 18:02:08.125	65
3-May-2023 17:56:37.9375	65
3-May-2023 17:29:13.375	65
3-May-2023 17:17:59.6875	64
3-May-2023 17:16:50.625	64
3-May-2023 17:15:39.625	64
3-May-2023 17:07:42.375	64
3-May-2023 17:04:07.1875	64
3-May-2023 16:52:43.4375	64
3-May-2023 16:46:32.25	64
3-May-2023 16:35:05.6875	64
3-May-2023 16:31:33.34375	64
3-May-2023 16:23:16.59375	64
3-May-2023 16:16:46.3125	64
3-May-2023 16:14:37.09375	64
3-May-2023 16:09:53.96875	65
3-May-2023 16:03:25.75	64
3-May-2023 16:02:20.6875	64
3-May-2023 15:48:44.53125	65
3-May-2023 15:14:26.65625	65
3-May-2023 14:42:18.59375	65
3-May-2023 14:19:14.125	65
3-May-2023 14:10:42.6875	65
3-May-2023 13:46:09.125	65
3-May-2023 13:10:53.875	66
3-May-2023 12:34:22.5	67
3-May-2023 12:26:46.9375	67
3-May-2023 12:06:48.96875	67
3-May-2023 12:02:10.78125	67
3-May-2023 12:00:06.65625	67
3-May-2023 11:57:31.53125	67
3-May-2023 11:51:45.28125	67
3-May-2023 11:50:29.28125	67
3-May-2023 11:43:57.96875	67
3-May-2023 11:26:47.25	67
3-May-2023 11:21:17.9375	68
3-May-2023 11:12:26.59375	67
3-May-2023 11:09:01.46875	67
3-May-2023 11:06:31.46875	67
3-May-2023 11:04:55.4375	67
3-May-2023 10:58:54.96875	67
3-May-2023 10:53:57.6875	67
3-May-2023 10:42:33	67
3-May-2023 10:37:41.625	68
3-May-2023 10:34:13.5625	68
3-May-2023 10:26:32.03125	68
3-May-2023 10:26:25.96875	68
3-May-2023 10:26:24.96875	67
3-May-2023 10:25:30.90625	68
3-May-2023 10:18:43.53125	67
3-May-2023 10:13:24.15625	68
3-May-2023 10:08:37.84375	67
3-May-2023 10:06:19.8125	68
3-May-2023 09:59:05.40625	68
3-May-2023 09:54:47.15625	67
3-May-2023 09:50:21.0625	68
3-May-2023 09:45:46.75	67
3-May-2023 09:33:46.53125	67
3-May-2023 09:30:38.25	67
3-May-2023 09:25:41.96875	68
3-May-2023 09:24:49.90625	67
3-May-2023 09:17:06.375	67
3-May-2023 09:14:23.21875	67
3-May-2023 09:12:01.09375	67
3-May-2023 09:03:45.28125	67
3-May-2023 09:00:29.0625	68
3-May-2023 08:58:00.90625	67
3-May-2023 08:54:48.375	68
3-May-2023 08:51:38.1875	68
3-May-2023 08:48:49.125	68
3-May-2023 08:44:42	67
3-May-2023 08:40:26.90625	67
3-May-2023 08:34:29.625	68
3-May-2023 08:32:16.5	67
3-May-2023 08:29:03.25	67
3-May-2023 08:24:04.0625	67
3-May-2023 08:23:52.0625	67
3-May-2023 08:18:45.71875	68
3-May-2023 08:15:12.53125	68
3-May-2023 08:11:49.375	68
3-May-2023 08:09:57.3125	68
3-May-2023 08:06:23.0625	68
3-May-2023 08:03:07.96875	68
3-May-2023 08:00:35.875	68
3-May-2023 07:57:37.65625	68
3-May-2023 07:54:59.59375	68
3-May-2023 07:52:51.5	68
3-May-2023 07:51:59.40625	68
3-May-2023 07:49:12.125	68
3-May-2023 07:45:35.78125	67
3-May-2023 07:42:32.625	68
3-May-2023 07:39:59.40625	68
3-May-2023 07:37:37.09375	68
3-May-2023 07:35:51.90625	68
3-May-2023 07:27:54.25	67
3-May-2023 07:20:14.65625	67
3-May-2023 07:18:52.5625	67
3-May-2023 07:14:02.1875	67
3-May-2023 07:12:51.09375	67
3-May-2023 07:10:53.96875	67
3-May-2023 07:10:01.90625	67
3-May-2023 07:08:15.90625	67
3-May-2023 06:59:31.25	67
3-May-2023 06:57:59.125	67
3-May-2023 06:55:14.84375	68
3-May-2023 06:51:24.75	67
3-May-2023 06:50:45.71875	67
3-May-2023 06:49:51.71875	67
3-May-2023 06:44:37.5	67
3-May-2023 06:42:39.40625	67
3-May-2023 06:40:44.3125	67
3-May-2023 06:34:41.59375	67
3-May-2023 06:31:43.21875	67
3-May-2023 06:29:20.09375	67
3-May-2023 06:24:07.75	66
3-May-2023 06:20:38.59375	67
3-May-2023 06:17:52.21875	66
3-May-2023 06:14:33.0625	66
3-May-2023 06:11:31	67
3-May-2023 06:10:46.96875	67
3-May-2023 06:05:55.59375	67
3-May-2023 05:58:48.125	66
3-May-2023 05:57:43.03125	67
3-May-2023 05:57:41.03125	67
3-May-2023 05:56:11.96875	66
3-May-2023 05:49:55.5	66
3-May-2023 05:48:05.4375	67
3-May-2023 05:41:45.96875	67
3-May-2023 05:35:10.625	67
3-May-2023 05:35:09.625	66
3-May-2023 05:35:08.625	67
3-May-2023 05:33:17.59375	66
3-May-2023 05:32:15.59375	66
3-May-2023 05:28:28.40625	66
3-May-2023 05:26:10.40625	66
3-May-2023 05:18:29.90625	66
3-May-2023 05:17:23.75	67
3-May-2023 05:17:21.75	66
3-May-2023 05:16:54.71875	67
3-May-2023 05:16:32.71875	67
3-May-2023 05:16:30.71875	66
3-May-2023 05:10:58.28125	66
3-May-2023 05:08:41.0625	66
3-May-2023 05:06:16.875	66
3-May-2023 05:03:02.5625	66
3-May-2023 04:58:58.25	66
3-May-2023 04:54:20.125	66
3-May-2023 04:52:12.03125	66
3-May-2023 04:51:05.9375	66
