Name	\\HST1\T1.A26BJ2A
Data Type	Float 32
Number of Values	57655
Time	Value	Value Attributes
9-Jul-2023 03:11:13.4375	66
9-Jul-2023 03:03:35	65
9-Jul-2023 03:01:18.8125	66
9-Jul-2023 03:00:32.75	65
9-Jul-2023 02:56:45.34375	65
9-Jul-2023 02:46:48.84375	65
9-Jul-2023 02:45:27.84375	65
9-Jul-2023 02:39:52.59375	65
9-Jul-2023 02:35:31.3125	65
9-Jul-2023 02:32:03.9375	65
9-Jul-2023 02:31:00.90625	65
9-Jul-2023 02:26:56.59375	65
9-Jul-2023 02:24:36.4375	65
9-Jul-2023 02:16:13.09375	65
9-Jul-2023 02:09:40.71875	64
9-Jul-2023 01:59:04.125	64
9-Jul-2023 01:54:22.78125	64
9-Jul-2023 01:41:14.125	63
9-Jul-2023 01:32:47.78125	63
9-Jul-2023 01:21:24.21875	63
9-Jul-2023 01:05:18.3125	62
9-Jul-2023 01:03:29.28125	62
9-Jul-2023 00:59:03.09375	62
9-Jul-2023 00:55:43	62
9-Jul-2023 00:52:05.625	62
9-Jul-2023 00:49:43.40625	62
9-Jul-2023 00:40:41.5	61
9-Jul-2023 00:31:54.03125	61
9-Jul-2023 00:18:52.96875	61
9-Jul-2023 00:09:02.21875	61
9-Jul-2023 00:05:11.03125	61
8-Jul-2023 23:52:10.6875	61
8-Jul-2023 23:43:08.1875	60
8-Jul-2023 23:37:00.90625	60
8-Jul-2023 22:59:28.65625	60
8-Jul-2023 22:45:25.03125	60
8-Jul-2023 22:41:32.8125	60
8-Jul-2023 22:32:24.34375	60
8-Jul-2023 22:20:55.59375	60
8-Jul-2023 22:07:12.625	61
8-Jul-2023 21:55:18.21875	61
8-Jul-2023 21:51:52	61
8-Jul-2023 21:51:40	61
8-Jul-2023 21:50:36.9375	61
8-Jul-2023 21:50:30.90625	61
8-Jul-2023 21:43:20.53125	61
8-Jul-2023 21:32:44.03125	61
8-Jul-2023 21:30:54.9375	61
8-Jul-2023 21:17:35.34375	61
8-Jul-2023 21:17:33.34375	61
8-Jul-2023 21:17:13.3125	61
8-Jul-2023 21:17:10.3125	61
8-Jul-2023 21:16:58.3125	61
8-Jul-2023 21:13:29.0625	61
8-Jul-2023 21:13:25.0625	61
8-Jul-2023 21:13:20.03125	61
8-Jul-2023 21:12:58	61
8-Jul-2023 21:12:41.96875	61
8-Jul-2023 21:12:40.96875	61
8-Jul-2023 21:11:57.875	61
8-Jul-2023 21:06:21.59375	61
8-Jul-2023 20:56:57.21875	61
8-Jul-2023 20:56:37.21875	61
8-Jul-2023 20:56:35.21875	61
8-Jul-2023 20:56:03.09375	61
8-Jul-2023 20:55:59.09375	61
8-Jul-2023 20:49:32.65625	61
8-Jul-2023 20:43:45.40625	61
8-Jul-2023 20:43:43.34375	61
8-Jul-2023 20:42:55.34375	61
8-Jul-2023 20:42:48.3125	61
8-Jul-2023 20:37:52.96875	61
8-Jul-2023 20:27:24.3125	61
8-Jul-2023 20:27:17.3125	61
8-Jul-2023 20:27:02.3125	61
8-Jul-2023 20:26:53.3125	61
8-Jul-2023 20:26:43.3125	61
8-Jul-2023 20:25:44.28125	61
8-Jul-2023 20:25:42.28125	61
8-Jul-2023 20:14:18.8125	61
8-Jul-2023 20:14:13.8125	61
8-Jul-2023 20:12:43.8125	61
8-Jul-2023 19:58:41.3125	61
8-Jul-2023 19:52:43.125	61
8-Jul-2023 19:36:29.5	61
8-Jul-2023 19:36:23.5	61
8-Jul-2023 19:31:39.25	61
8-Jul-2023 19:23:26.78125	60
8-Jul-2023 19:19:59.625	60
8-Jul-2023 19:16:41.53125	58
8-Jul-2023 19:09:46.09375	58
8-Jul-2023 18:43:37.375	58
8-Jul-2023 18:32:27.6875	58
8-Jul-2023 18:25:06.3125	59
8-Jul-2023 17:54:44.15625	59
8-Jul-2023 17:54:43.15625	59
8-Jul-2023 17:53:39.15625	59
8-Jul-2023 17:53:27.15625	59
8-Jul-2023 17:53:26.15625	59
8-Jul-2023 17:51:18.0625	59
8-Jul-2023 17:51:14.0625	59
8-Jul-2023 17:45:10.9375	59
8-Jul-2023 17:44:34.9375	59
8-Jul-2023 17:38:48.71875	59
8-Jul-2023 17:37:33.625	58
8-Jul-2023 17:32:21.40625	58
8-Jul-2023 17:29:53.25	58
8-Jul-2023 17:21:42.0625	58
8-Jul-2023 17:13:48.4375	58
8-Jul-2023 16:49:02.4375	58
8-Jul-2023 16:31:32.6875	58
8-Jul-2023 16:22:59.25	59
8-Jul-2023 16:22:46.25	59
8-Jul-2023 16:12:47.8125	59
8-Jul-2023 16:05:54.4375	59
8-Jul-2023 16:05:51.4375	59
8-Jul-2023 16:05:47.4375	59
8-Jul-2023 16:05:39.40625	59
8-Jul-2023 16:05:35.40625	59
8-Jul-2023 16:05:21.40625	59
8-Jul-2023 16:05:01.40625	59
8-Jul-2023 16:04:49.40625	59
8-Jul-2023 16:04:29.375	59
8-Jul-2023 16:00:29.1875	59
8-Jul-2023 15:48:18.5625	59
8-Jul-2023 15:48:05.5625	59
8-Jul-2023 15:24:38.03125	59
8-Jul-2023 15:24:36.03125	59
8-Jul-2023 15:24:29.03125	59
8-Jul-2023 15:24:28.03125	59
8-Jul-2023 15:23:54.96875	59
8-Jul-2023 15:23:49.96875	59
8-Jul-2023 15:15:14.625	59
8-Jul-2023 15:02:50.25	59
8-Jul-2023 14:51:27.625	59
8-Jul-2023 14:36:51.875	60
8-Jul-2023 14:19:52.25	60
8-Jul-2023 13:35:29.8125	61
8-Jul-2023 13:25:24.46875	61
8-Jul-2023 13:14:09.15625	61
8-Jul-2023 12:41:41	62
8-Jul-2023 11:51:21.21875	63
8-Jul-2023 11:34:37.6875	63
8-Jul-2023 11:20:51.3125	63
8-Jul-2023 11:14:00.125	63
8-Jul-2023 11:10:31	63
8-Jul-2023 10:56:46.5625	63
8-Jul-2023 10:47:09.25	63
8-Jul-2023 10:41:05.90625	63
8-Jul-2023 10:25:53.375	63
8-Jul-2023 10:01:45.625	63
8-Jul-2023 09:55:39.5	63
8-Jul-2023 09:55:33.5	63
8-Jul-2023 09:51:05.375	63
8-Jul-2023 09:49:14.21875	63
8-Jul-2023 09:48:35.15625	63
8-Jul-2023 09:48:21.15625	63
8-Jul-2023 09:48:20.15625	63
8-Jul-2023 09:47:51.15625	63
8-Jul-2023 09:47:49.15625	63
8-Jul-2023 09:47:30.125	63
8-Jul-2023 09:47:28.125	63
8-Jul-2023 09:45:44.09375	63
8-Jul-2023 09:45:33.0625	63
8-Jul-2023 09:45:24.0625	63
8-Jul-2023 09:44:41.0625	63
8-Jul-2023 09:44:34.0625	63
8-Jul-2023 09:44:31.0625	63
8-Jul-2023 09:44:28.0625	63
8-Jul-2023 09:44:15.0625	63
8-Jul-2023 09:44:09.0625	63
8-Jul-2023 09:40:37.96875	63
8-Jul-2023 09:40:35.96875	63
8-Jul-2023 09:39:39.90625	63
8-Jul-2023 09:33:47.75	63
8-Jul-2023 09:33:45.75	63
8-Jul-2023 09:32:58.71875	63
8-Jul-2023 09:32:45.65625	63
8-Jul-2023 09:30:31.53125	63
8-Jul-2023 09:30:30.53125	63
8-Jul-2023 09:30:10.46875	63
8-Jul-2023 09:30:09.46875	63
8-Jul-2023 09:25:49.40625	63
8-Jul-2023 09:22:41.21875	63
8-Jul-2023 09:11:56.8125	63
8-Jul-2023 09:08:13.75	63
8-Jul-2023 09:04:15.71875	63
8-Jul-2023 09:00:51.65625	63
8-Jul-2023 08:53:28.375	63
8-Jul-2023 08:51:25.15625	63
8-Jul-2023 08:41:02.625	63
8-Jul-2023 08:37:18.5625	64
8-Jul-2023 08:34:07.5	63
8-Jul-2023 08:33:58.5	63
8-Jul-2023 08:32:14.40625	63
8-Jul-2023 08:32:07.40625	63
8-Jul-2023 08:31:56.40625	63
8-Jul-2023 08:24:08.25	63
8-Jul-2023 08:24:06.25	64
8-Jul-2023 08:22:53.21875	63
8-Jul-2023 08:22:44.1875	64
8-Jul-2023 08:22:14.15625	64
8-Jul-2023 08:22:05.15625	63
8-Jul-2023 08:21:16.125	63
8-Jul-2023 08:21:00.09375	64
8-Jul-2023 08:17:10.96875	64
8-Jul-2023 08:13:00.75	64
8-Jul-2023 08:02:12.125	64
8-Jul-2023 08:00:42.09375	65
8-Jul-2023 07:59:40.03125	66
8-Jul-2023 07:58:49.875	67
8-Jul-2023 07:53:42.71875	66
8-Jul-2023 07:50:34.59375	66
8-Jul-2023 07:46:21.40625	66
8-Jul-2023 07:41:39.28125	66
8-Jul-2023 07:38:03.1875	66
8-Jul-2023 07:33:36	67
8-Jul-2023 07:31:15.75	66
8-Jul-2023 07:27:52.59375	66
8-Jul-2023 07:15:46.03125	66
8-Jul-2023 07:09:51.5	67
8-Jul-2023 07:09:46.46875	66
8-Jul-2023 07:09:33.46875	67
8-Jul-2023 07:09:30.46875	66
8-Jul-2023 07:07:57.34375	66
8-Jul-2023 07:03:18.125	66
8-Jul-2023 07:02:12.09375	66
8-Jul-2023 07:00:43	66
8-Jul-2023 06:52:24.75	66
8-Jul-2023 06:28:56.65625	66
8-Jul-2023 06:20:11.21875	66
8-Jul-2023 06:15:47.9375	66
8-Jul-2023 06:10:43.78125	66
8-Jul-2023 06:06:05.6875	66
8-Jul-2023 06:01:38.625	66
8-Jul-2023 05:57:37.53125	66
8-Jul-2023 05:49:53.0625	66
8-Jul-2023 05:47:37.90625	66
8-Jul-2023 05:45:15.75	66
8-Jul-2023 05:41:49.65625	65
8-Jul-2023 05:37:29.46875	66
8-Jul-2023 05:35:27.4375	66
8-Jul-2023 05:29:46.25	66
8-Jul-2023 05:26:41.125	66
8-Jul-2023 05:21:44.9375	66
8-Jul-2023 05:21:43.9375	66
8-Jul-2023 05:19:33.875	65
8-Jul-2023 05:15:29.71875	65
8-Jul-2023 05:12:52.65625	65
8-Jul-2023 05:09:26.28125	65
8-Jul-2023 05:06:59.125	65
8-Jul-2023 05:04:02.8125	66
8-Jul-2023 05:01:01.5	66
8-Jul-2023 04:58:28.40625	65
8-Jul-2023 04:49:19.09375	65
8-Jul-2023 04:42:51	65
8-Jul-2023 04:37:11.71875	65
8-Jul-2023 04:32:57.625	66
8-Jul-2023 04:28:27.53125	66
8-Jul-2023 04:17:45.125	66
8-Jul-2023 04:16:08.125	66
8-Jul-2023 04:08:02.75	65
8-Jul-2023 04:02:27.46875	65
8-Jul-2023 04:00:43.4375	65
8-Jul-2023 03:57:28.28125	65
8-Jul-2023 03:53:08.09375	65
8-Jul-2023 03:52:11.09375	65
8-Jul-2023 03:40:23.90625	65
8-Jul-2023 03:37:20.78125	65
8-Jul-2023 03:29:46.3125	65
8-Jul-2023 03:21:58.84375	65
8-Jul-2023 03:09:01.09375	65
8-Jul-2023 03:03:15.6875	65
8-Jul-2023 02:45:25.75	64
8-Jul-2023 02:37:34.3125	64
8-Jul-2023 02:21:57.78125	64
8-Jul-2023 02:18:42.6875	64
8-Jul-2023 02:04:40.3125	64
8-Jul-2023 01:47:49.875	63
8-Jul-2023 01:47:47.875	63
8-Jul-2023 01:45:24.6875	63
8-Jul-2023 01:25:00	63
8-Jul-2023 01:11:35.53125	62
8-Jul-2023 01:08:49.5	62
8-Jul-2023 01:02:53.0625	62
8-Jul-2023 00:56:26.5625	61
8-Jul-2023 00:39:53.90625	61
8-Jul-2023 00:34:40.71875	60
8-Jul-2023 00:25:19.21875	60
7-Jul-2023 23:48:40.96875	59
7-Jul-2023 23:48:32.96875	59
7-Jul-2023 23:48:31.96875	59
7-Jul-2023 23:48:27.96875	59
7-Jul-2023 23:48:25.96875	59
7-Jul-2023 23:48:22.96875	59
7-Jul-2023 23:47:55.96875	59
7-Jul-2023 23:47:48.9375	59
7-Jul-2023 23:47:25.875	59
7-Jul-2023 23:47:11.84375	59
7-Jul-2023 23:47:10.84375	59
7-Jul-2023 23:30:12.96875	59
7-Jul-2023 23:30:07.96875	59
7-Jul-2023 23:30:06.96875	59
7-Jul-2023 23:29:27.9375	59
7-Jul-2023 23:29:18.9375	59
7-Jul-2023 23:29:17.9375	59
7-Jul-2023 23:28:16.9375	59
7-Jul-2023 23:28:08.9375	59
7-Jul-2023 23:27:35.9375	59
7-Jul-2023 23:23:58.84375	59
7-Jul-2023 23:23:51.84375	59
7-Jul-2023 23:23:12.84375	59
7-Jul-2023 23:23:03.84375	59
7-Jul-2023 23:22:55.84375	59
7-Jul-2023 23:22:42.84375	59
7-Jul-2023 23:22:39.84375	59
7-Jul-2023 23:22:31.84375	59
7-Jul-2023 23:22:23.84375	59
7-Jul-2023 23:21:36.8125	59
7-Jul-2023 23:03:51.71875	59
7-Jul-2023 22:46:29.03125	60
7-Jul-2023 22:29:20.1875	60
7-Jul-2023 21:57:23.90625	60
7-Jul-2023 21:52:59.78125	60
7-Jul-2023 21:42:42.34375	60
7-Jul-2023 21:30:47.59375	60
7-Jul-2023 21:17:41.0625	60
7-Jul-2023 21:02:40.4375	59
7-Jul-2023 21:00:27.34375	60
7-Jul-2023 20:49:59.1875	59
7-Jul-2023 20:47:32.0625	58
7-Jul-2023 20:43:23.96875	58
7-Jul-2023 20:36:37.75	58
7-Jul-2023 20:05:40.375	58
7-Jul-2023 19:44:09.125	58
7-Jul-2023 19:43:52.125	59
7-Jul-2023 19:43:40.125	58
7-Jul-2023 19:43:38.125	58
7-Jul-2023 19:43:32.125	59
7-Jul-2023 19:43:26.125	58
7-Jul-2023 19:42:59.125	58
7-Jul-2023 19:23:02.46875	58
7-Jul-2023 19:23:01.46875	59
7-Jul-2023 19:22:29.4375	58
7-Jul-2023 19:22:25.40625	59
7-Jul-2023 19:22:16.34375	58
7-Jul-2023 19:22:05.28125	59
7-Jul-2023 19:21:41.28125	58
7-Jul-2023 19:21:39.25	58
7-Jul-2023 19:21:38.25	59
7-Jul-2023 19:21:37.25	58
7-Jul-2023 19:21:21.25	58
7-Jul-2023 19:16:24.1875	58
7-Jul-2023 19:15:36.15625	59
7-Jul-2023 19:13:04	59
7-Jul-2023 18:52:36.1875	58
7-Jul-2023 18:32:07.65625	58
7-Jul-2023 18:16:49.84375	58
7-Jul-2023 17:58:45.34375	59
7-Jul-2023 17:58:42.34375	59
7-Jul-2023 17:57:30.34375	59
7-Jul-2023 17:57:29.34375	59
7-Jul-2023 17:54:55.3125	59
7-Jul-2023 17:54:50.3125	59
7-Jul-2023 17:54:49.3125	59
7-Jul-2023 17:45:25.84375	59
7-Jul-2023 17:45:23.84375	59
7-Jul-2023 17:44:18.84375	59
7-Jul-2023 17:43:48.84375	59
7-Jul-2023 17:43:46.84375	59
7-Jul-2023 17:43:40.84375	59
7-Jul-2023 17:43:10.78125	59
7-Jul-2023 17:43:05.78125	59
7-Jul-2023 17:43:03.78125	59
7-Jul-2023 17:43:01.78125	59
7-Jul-2023 17:42:55.78125	59
7-Jul-2023 17:42:20.75	59
7-Jul-2023 17:42:15.75	59
7-Jul-2023 17:41:49.75	59
7-Jul-2023 17:41:40.75	59
7-Jul-2023 17:41:39.75	59
7-Jul-2023 17:41:21.75	59
7-Jul-2023 17:40:22.6875	59
7-Jul-2023 17:40:14.6875	59
7-Jul-2023 17:40:12.6875	59
7-Jul-2023 17:35:19.34375	59
7-Jul-2023 17:35:14.34375	59
7-Jul-2023 17:34:30.3125	59
7-Jul-2023 17:34:28.3125	59
7-Jul-2023 17:20:21.65625	59
7-Jul-2023 17:20:17.65625	59
7-Jul-2023 17:19:58.59375	59
7-Jul-2023 17:19:47.59375	59
7-Jul-2023 17:19:40.59375	59
7-Jul-2023 17:19:17.59375	59
7-Jul-2023 17:19:16.59375	59
7-Jul-2023 17:18:59.59375	59
7-Jul-2023 17:18:57.59375	59
7-Jul-2023 17:00:45.75	59
7-Jul-2023 16:42:47.9375	59
7-Jul-2023 16:42:35.9375	59
7-Jul-2023 16:42:14.90625	59
7-Jul-2023 16:40:00.8125	59
7-Jul-2023 16:39:56.8125	59
7-Jul-2023 16:39:25.8125	59
7-Jul-2023 16:39:19.8125	59
7-Jul-2023 16:32:04.40625	59
7-Jul-2023 16:18:33.78125	59
7-Jul-2023 16:18:20.78125	59
7-Jul-2023 16:18:00.75	59
7-Jul-2023 16:17:40.75	59
7-Jul-2023 16:17:33.75	59
7-Jul-2023 16:17:09.75	59
7-Jul-2023 16:17:00.71875	59
7-Jul-2023 16:16:43.71875	59
7-Jul-2023 16:16:40.71875	59
7-Jul-2023 16:15:50.71875	59
7-Jul-2023 16:15:44.71875	59
7-Jul-2023 16:15:26.65625	59
7-Jul-2023 16:15:23.65625	59
7-Jul-2023 15:58:47.90625	59
7-Jul-2023 15:46:14.34375	60
7-Jul-2023 15:20:27.375	60
7-Jul-2023 15:09:04.96875	60
7-Jul-2023 14:52:07.9375	61
7-Jul-2023 14:22:26.0625	61
7-Jul-2023 13:49:48.71875	61
7-Jul-2023 13:36:53.46875	61
7-Jul-2023 13:08:23.4375	62
7-Jul-2023 12:46:36.4375	62
7-Jul-2023 12:33:00.8125	62
7-Jul-2023 12:14:24.03125	63
7-Jul-2023 11:59:43.78125	63
7-Jul-2023 11:59:38.78125	63
7-Jul-2023 11:58:48.71875	63
7-Jul-2023 11:58:40.71875	63
7-Jul-2023 11:55:24.09375	63
7-Jul-2023 11:55:10.0625	63
7-Jul-2023 11:55:07.0625	63
7-Jul-2023 11:54:58.0625	63
7-Jul-2023 11:54:24.0625	63
7-Jul-2023 11:54:20.0625	63
7-Jul-2023 11:53:22.0625	63
7-Jul-2023 11:53:16.0625	63
7-Jul-2023 11:52:57.0625	63
7-Jul-2023 11:51:29.0625	63
7-Jul-2023 11:14:12.34375	63
7-Jul-2023 11:14:04.34375	63
7-Jul-2023 11:14:01.34375	63
7-Jul-2023 11:11:53.125	63
7-Jul-2023 11:11:39.125	63
7-Jul-2023 11:11:29.125	63
7-Jul-2023 11:10:54.09375	63
7-Jul-2023 11:10:25.0625	63
7-Jul-2023 11:10:23.0625	63
7-Jul-2023 11:09:30.03125	63
7-Jul-2023 11:08:42	63
7-Jul-2023 11:08:40	63
7-Jul-2023 11:08:17.96875	63
7-Jul-2023 11:07:22.9375	63
7-Jul-2023 11:07:14.90625	63
7-Jul-2023 11:06:56.90625	63
7-Jul-2023 11:06:54.90625	63
7-Jul-2023 11:06:52.90625	63
7-Jul-2023 11:06:39.90625	63
7-Jul-2023 11:05:36.8125	63
7-Jul-2023 11:05:34.8125	63
7-Jul-2023 11:05:17.8125	63
7-Jul-2023 11:03:31.75	63
7-Jul-2023 11:03:24.71875	63
7-Jul-2023 11:03:23.71875	63
7-Jul-2023 11:02:54.71875	63
7-Jul-2023 11:02:44.71875	63
7-Jul-2023 11:02:31.71875	63
7-Jul-2023 10:57:45.59375	63
7-Jul-2023 10:57:42.59375	63
7-Jul-2023 10:57:02.59375	63
7-Jul-2023 10:56:51.5625	63
7-Jul-2023 10:56:50.53125	63
7-Jul-2023 10:47:55.28125	63
7-Jul-2023 10:34:40.0625	64
7-Jul-2023 10:34:38.0625	63
7-Jul-2023 10:33:52.96875	64
7-Jul-2023 10:33:41.9375	64
7-Jul-2023 10:33:25.9375	63
7-Jul-2023 10:33:13.9375	64
7-Jul-2023 10:30:55.9375	64
7-Jul-2023 10:30:53.9375	63
7-Jul-2023 10:30:49.9375	64
7-Jul-2023 10:30:27.90625	64
7-Jul-2023 10:30:17.90625	64
7-Jul-2023 10:28:18.84375	64
7-Jul-2023 10:28:16.84375	64
7-Jul-2023 10:28:14.84375	63
7-Jul-2023 10:28:05.84375	64
7-Jul-2023 10:27:57.84375	64
7-Jul-2023 10:27:48.84375	63
7-Jul-2023 10:19:34.5	64
7-Jul-2023 10:19:17.5	64
7-Jul-2023 10:17:52.4375	64
7-Jul-2023 10:17:40.4375	64
7-Jul-2023 10:16:57.40625	64
7-Jul-2023 10:16:55.40625	64
7-Jul-2023 10:16:47.375	64
7-Jul-2023 10:16:30.375	64
7-Jul-2023 10:14:17.25	64
7-Jul-2023 10:05:34	64
7-Jul-2023 09:57:54.71875	64
7-Jul-2023 09:48:42.3125	64
7-Jul-2023 09:48:37.3125	64
7-Jul-2023 09:48:13.3125	64
7-Jul-2023 09:48:10.3125	64
7-Jul-2023 09:47:35.28125	64
7-Jul-2023 09:33:28.96875	64
7-Jul-2023 09:24:40.65625	64
7-Jul-2023 09:24:35.65625	64
7-Jul-2023 09:24:19.625	64
7-Jul-2023 09:23:47.625	64
7-Jul-2023 09:20:20.375	64
7-Jul-2023 09:20:18.375	64
7-Jul-2023 09:20:00.375	64
7-Jul-2023 09:19:49.375	64
7-Jul-2023 09:17:59.375	64
7-Jul-2023 09:12:54.21875	64
7-Jul-2023 09:12:43.21875	64
7-Jul-2023 09:12:42.21875	64
7-Jul-2023 09:12:15.21875	64
7-Jul-2023 09:12:13.21875	64
7-Jul-2023 09:12:04.21875	64
7-Jul-2023 09:12:02.21875	64
7-Jul-2023 09:11:26.1875	64
7-Jul-2023 09:11:24.1875	64
7-Jul-2023 09:08:45.15625	64
7-Jul-2023 09:08:43.15625	64
7-Jul-2023 09:08:08.09375	64
7-Jul-2023 09:06:47.03125	64
7-Jul-2023 09:06:33.03125	64
7-Jul-2023 09:06:14.03125	64
7-Jul-2023 09:06:00.03125	64
7-Jul-2023 09:05:44.03125	64
7-Jul-2023 09:02:22.90625	64
7-Jul-2023 08:58:45.84375	64
7-Jul-2023 08:58:43.84375	64
7-Jul-2023 08:58:41.84375	64
7-Jul-2023 08:57:46.8125	64
7-Jul-2023 08:57:36.8125	64
7-Jul-2023 08:57:25.8125	64
7-Jul-2023 08:57:14.8125	64
7-Jul-2023 08:57:13.8125	64
7-Jul-2023 08:54:14.78125	64
7-Jul-2023 08:48:01.65625	64
7-Jul-2023 08:47:56.65625	64
7-Jul-2023 08:47:04.59375	64
7-Jul-2023 08:45:00.5625	64
7-Jul-2023 08:39:15.25	64
7-Jul-2023 08:31:49.875	64
7-Jul-2023 08:31:47.875	64
7-Jul-2023 08:31:40.875	64
7-Jul-2023 08:31:12.875	64
7-Jul-2023 08:31:05.875	64
7-Jul-2023 08:31:04.875	64
7-Jul-2023 08:26:00.8125	64
7-Jul-2023 08:20:52.625	64
7-Jul-2023 08:18:48.53125	64
7-Jul-2023 08:18:45.53125	64
7-Jul-2023 08:18:44.53125	64
7-Jul-2023 08:18:41.53125	64
7-Jul-2023 08:17:14.53125	64
7-Jul-2023 08:14:28.46875	64
7-Jul-2023 08:10:33.21875	64
7-Jul-2023 08:01:39.875	64
7-Jul-2023 07:59:46.8125	63
7-Jul-2023 07:57:24.75	64
7-Jul-2023 07:57:16.71875	64
7-Jul-2023 07:56:45.71875	64
7-Jul-2023 07:51:01.4375	63
7-Jul-2023 07:46:40.25	64
7-Jul-2023 07:46:37.25	64
7-Jul-2023 07:44:56.15625	64
7-Jul-2023 07:40:24.9375	64
7-Jul-2023 07:38:06.75	64
7-Jul-2023 07:34:32.5625	64
7-Jul-2023 07:30:22.3125	64
7-Jul-2023 07:27:13.1875	63
7-Jul-2023 07:22:53.03125	64
7-Jul-2023 07:20:25.84375	63
7-Jul-2023 07:17:40.71875	64
7-Jul-2023 07:12:03.53125	63
7-Jul-2023 07:09:13.53125	63
7-Jul-2023 07:08:55.53125	63
7-Jul-2023 07:08:53.53125	63
7-Jul-2023 07:06:40.5	63
7-Jul-2023 07:01:18.25	64
7-Jul-2023 06:59:42.1875	63
7-Jul-2023 06:59:39.1875	63
7-Jul-2023 06:50:22.71875	63
7-Jul-2023 06:45:38.59375	63
7-Jul-2023 06:45:23.59375	63
7-Jul-2023 06:45:18.59375	63
7-Jul-2023 06:45:00.59375	63
7-Jul-2023 06:42:49.5	63
7-Jul-2023 06:42:43.5	63
7-Jul-2023 06:42:42.5	63
7-Jul-2023 06:40:07.46875	63
7-Jul-2023 06:36:23.25	63
7-Jul-2023 06:31:35.0625	63
7-Jul-2023 06:28:16.78125	63
7-Jul-2023 06:24:27.625	63
7-Jul-2023 06:17:46.25	63
7-Jul-2023 06:06:38.6875	63
7-Jul-2023 06:00:51.53125	63
7-Jul-2023 05:56:07.28125	63
7-Jul-2023 05:42:42.75	63
7-Jul-2023 05:34:52.1875	63
7-Jul-2023 05:33:00.125	63
7-Jul-2023 05:24:57.84375	63
7-Jul-2023 05:10:15.28125	63
7-Jul-2023 05:02:23.96875	63
7-Jul-2023 04:57:47.8125	63
7-Jul-2023 04:51:38.71875	63
7-Jul-2023 04:42:32.46875	63
7-Jul-2023 04:39:06.25	63
7-Jul-2023 04:39:05.25	64
7-Jul-2023 04:38:17.25	64
7-Jul-2023 04:35:45.09375	65
7-Jul-2023 04:33:40.96875	67
7-Jul-2023 04:29:49.78125	67
7-Jul-2023 04:23:06.40625	67
7-Jul-2023 04:06:50.96875	67
7-Jul-2023 03:56:37.59375	67
7-Jul-2023 03:52:28.25	67
7-Jul-2023 03:50:35.09375	67
7-Jul-2023 03:48:33.96875	67
7-Jul-2023 03:43:13.71875	67
7-Jul-2023 03:35:04.375	66
7-Jul-2023 03:33:18.34375	66
7-Jul-2023 03:28:17.21875	66
7-Jul-2023 03:25:22	66
7-Jul-2023 03:13:50.25	66
7-Jul-2023 03:03:50.78125	66
7-Jul-2023 03:03:49.78125	66
7-Jul-2023 02:58:54.625	66
7-Jul-2023 02:47:41.03125	65
7-Jul-2023 02:44:12.90625	65
7-Jul-2023 02:29:13.375	65
7-Jul-2023 02:28:07.3125	65
7-Jul-2023 02:15:18.75	65
7-Jul-2023 02:03:31.3125	64
7-Jul-2023 01:42:26.5625	64
7-Jul-2023 01:26:46.8125	63
7-Jul-2023 01:19:17.34375	63
7-Jul-2023 01:15:24.25	63
7-Jul-2023 01:11:54.21875	63
7-Jul-2023 01:10:14.21875	63
7-Jul-2023 01:06:35.21875	63
7-Jul-2023 00:46:14.34375	62
7-Jul-2023 00:30:56.75	62
7-Jul-2023 00:16:55.125	61
7-Jul-2023 00:14:09.8125	61
7-Jul-2023 00:04:35.40625	61
7-Jul-2023 00:00:24.25	60
6-Jul-2023 23:54:33.03125	60
6-Jul-2023 23:44:56.8125	60
6-Jul-2023 23:40:16.59375	60
6-Jul-2023 23:23:11.125	60
6-Jul-2023 23:17:46.875	60
6-Jul-2023 23:07:50.53125	59
6-Jul-2023 23:07:49.53125	59
6-Jul-2023 23:06:54.5	59
6-Jul-2023 23:05:57.40625	58
6-Jul-2023 22:39:35.28125	58
6-Jul-2023 22:08:06.03125	58
6-Jul-2023 21:54:43.71875	59
6-Jul-2023 21:52:40.65625	59
6-Jul-2023 21:24:58.46875	59
6-Jul-2023 21:24:54.46875	59
6-Jul-2023 21:24:13.40625	59
6-Jul-2023 21:23:59.40625	59
6-Jul-2023 21:23:11.34375	59
6-Jul-2023 21:11:56.84375	59
6-Jul-2023 21:11:52.84375	59
6-Jul-2023 21:11:50.84375	59
6-Jul-2023 21:11:25.84375	59
6-Jul-2023 21:11:13.8125	59
6-Jul-2023 21:11:06.8125	59
6-Jul-2023 21:11:04.8125	59
6-Jul-2023 20:58:46.34375	59
6-Jul-2023 20:58:32.34375	59
6-Jul-2023 20:58:02.3125	59
6-Jul-2023 20:57:44.3125	59
6-Jul-2023 20:57:42.3125	59
6-Jul-2023 20:56:03.28125	59
6-Jul-2023 20:55:47.28125	59
6-Jul-2023 20:55:45.28125	59
6-Jul-2023 20:54:43.21875	59
6-Jul-2023 20:54:27.21875	59
6-Jul-2023 20:54:05.1875	59
6-Jul-2023 20:39:11.59375	59
6-Jul-2023 20:20:55.96875	59
6-Jul-2023 19:57:32.46875	59
6-Jul-2023 19:36:58.8125	59
6-Jul-2023 19:13:05.75	59
6-Jul-2023 19:02:16.375	60
6-Jul-2023 18:53:19.09375	60
6-Jul-2023 18:30:20.09375	60
6-Jul-2023 18:10:32	60
6-Jul-2023 18:00:54.375	60
