Date,Time,T1_A26BTAB
28-Feb-2024,15:28:48.3125,66
28-Feb-2024,15:30:19.4375,65
28-Feb-2024,15:32:45.4375,65
28-Feb-2024,15:35:14.5625,66
28-Feb-2024,15:36:36.78125,66
28-Feb-2024,15:37:46.84375,65
28-Feb-2024,15:39:52.9375,65
28-Feb-2024,15:42:43.09375,66
28-Feb-2024,15:44:22.3125,65
28-Feb-2024,15:46:28.4375,65
28-Feb-2024,15:48:16.5,65
28-Feb-2024,15:50:07.59375,66
28-Feb-2024,15:51:39.71875,66
28-Feb-2024,15:53:45.78125,65
28-Feb-2024,15:56:01.84375,65
28-Feb-2024,15:56:58.84375,65
28-Feb-2024,15:58:54.9375,66
28-Feb-2024,16:01:00.96875,65
28-Feb-2024,16:01:59.0625,65
28-Feb-2024,16:03:55.1875,65
28-Feb-2024,16:05:38.1875,66
28-Feb-2024,16:07:36.40625,66
28-Feb-2024,16:09:21.53125,65
28-Feb-2024,16:10:47.71875,65
28-Feb-2024,16:13:19.875,66
28-Feb-2024,16:15:27,66
28-Feb-2024,16:17:23.15625,65
28-Feb-2024,16:19:13.25,65
28-Feb-2024,16:21:28.34375,66
28-Feb-2024,16:22:58.5,66
28-Feb-2024,16:24:03.5,65
28-Feb-2024,16:26:29.5625,65
28-Feb-2024,16:28:32.65625,66
28-Feb-2024,16:30:44.75,66
28-Feb-2024,16:31:49.78125,65
28-Feb-2024,16:33:54.8125,65
28-Feb-2024,16:35:10.875,65
28-Feb-2024,16:37:13.96875,66
28-Feb-2024,16:38:52.09375,65
28-Feb-2024,16:40:00.15625,65
28-Feb-2024,16:42:05.3125,65
28-Feb-2024,16:43:40.40625,66
28-Feb-2024,16:45:58.59375,66
28-Feb-2024,16:48:12.71875,65
28-Feb-2024,16:49:54.78125,65
28-Feb-2024,16:52:01.90625,66
28-Feb-2024,16:54:01.96875,65
28-Feb-2024,16:54:24.96875,65
28-Feb-2024,16:56:45.0625,65
28-Feb-2024,16:58:48.09375,66
28-Feb-2024,17:00:04.09375,66
28-Feb-2024,17:01:38.28125,65
28-Feb-2024,17:02:57.40625,65
28-Feb-2024,17:04:44.46875,65
28-Feb-2024,17:07:07.59375,66
28-Feb-2024,17:08:41.65625,66
28-Feb-2024,17:10:38.71875,65
28-Feb-2024,17:12:16.84375,65
28-Feb-2024,17:13:45.9375,66
28-Feb-2024,17:15:20.96875,66
28-Feb-2024,17:16:41.0625,65
28-Feb-2024,17:17:56.09375,65
28-Feb-2024,17:19:55.21875,65
28-Feb-2024,17:21:46.3125,66
28-Feb-2024,17:23:23.34375,66
28-Feb-2024,17:25:38.40625,65
28-Feb-2024,17:27:17.5,65
28-Feb-2024,17:28:47.53125,66
28-Feb-2024,17:30:28.53125,66
28-Feb-2024,17:32:34.59375,65
28-Feb-2024,17:34:50.625,65
28-Feb-2024,17:36:45.71875,66
28-Feb-2024,17:38:26.84375,66
28-Feb-2024,17:40:09.90625,65
28-Feb-2024,17:41:49.09375,65
28-Feb-2024,17:43:55.15625,66
28-Feb-2024,17:46:23.28125,66
28-Feb-2024,17:47:40.3125,65
28-Feb-2024,17:50:00.46875,65
28-Feb-2024,17:51:41.5625,66
28-Feb-2024,17:53:44.71875,66
28-Feb-2024,17:55:15.84375,65
28-Feb-2024,17:56:46.9375,65
28-Feb-2024,17:59:23.09375,66
28-Feb-2024,18:01:14.25,66
28-Feb-2024,18:02:57.3125,65
28-Feb-2024,18:04:51.40625,65
28-Feb-2024,18:07:17.5625,66
28-Feb-2024,18:09:00.625,66
28-Feb-2024,18:10:04.625,65
28-Feb-2024,18:12:04.6875,65
28-Feb-2024,18:14:38.8125,66
28-Feb-2024,18:16:12.875,66
28-Feb-2024,18:18:11,65
28-Feb-2024,18:20:04.1875,65
28-Feb-2024,18:21:57.3125,66
28-Feb-2024,18:23:36.34375,66
28-Feb-2024,18:25:42.40625,65
28-Feb-2024,18:27:27.4375,65
28-Feb-2024,18:28:56.5,66
28-Feb-2024,18:30:55.53125,66
28-Feb-2024,18:33:07.75,65
28-Feb-2024,18:35:12.84375,65
28-Feb-2024,18:36:27.90625,66
28-Feb-2024,18:38:02,66
28-Feb-2024,18:39:50.125,65
28-Feb-2024,18:40:37.1875,65
28-Feb-2024,18:43:11.375,65
28-Feb-2024,18:45:01.46875,66
28-Feb-2024,18:46:48.59375,66
28-Feb-2024,18:48:05.65625,65
28-Feb-2024,18:49:37.78125,65
28-Feb-2024,18:53:02.96875,66
28-Feb-2024,18:54:52.96875,65
28-Feb-2024,18:55:45,65
28-Feb-2024,18:57:51.0625,65
28-Feb-2024,18:59:33.21875,66
28-Feb-2024,19:01:49.25,66
28-Feb-2024,19:03:01.3125,65
28-Feb-2024,19:04:49.40625,65
28-Feb-2024,19:07:38.6875,66
28-Feb-2024,19:09:26.84375,66
28-Feb-2024,19:10:35.96875,65
28-Feb-2024,19:12:45.0625,65
28-Feb-2024,19:15:06.15625,66
28-Feb-2024,19:16:58.21875,66
28-Feb-2024,19:18:04.21875,65
28-Feb-2024,19:19:29.25,65
28-Feb-2024,19:22:25.46875,66
28-Feb-2024,19:24:13.59375,66
28-Feb-2024,19:25:41.625,65
28-Feb-2024,19:27:36.8125,65
28-Feb-2024,19:29:55.90625,66
28-Feb-2024,19:31:17.03125,66
28-Feb-2024,19:33:07.0625,65
28-Feb-2024,19:34:39.09375,65
28-Feb-2024,19:38:09.28125,66
28-Feb-2024,19:39:45.3125,66
28-Feb-2024,19:40:49.3125,65
28-Feb-2024,19:42:57.40625,65
28-Feb-2024,19:44:56.59375,66
28-Feb-2024,19:46:34.71875,66
28-Feb-2024,19:48:54.9375,65
28-Feb-2024,19:50:11.03125,65
28-Feb-2024,19:50:41.03125,65
28-Feb-2024,19:50:43.03125,65
28-Feb-2024,19:53:01.40625,66
28-Feb-2024,19:54:52.5,66
28-Feb-2024,19:56:01.5,65
28-Feb-2024,19:58:00.5625,65
28-Feb-2024,19:59:59.65625,66
28-Feb-2024,20:01:44.71875,66
28-Feb-2024,20:03:22.75,65
28-Feb-2024,20:04:54.875,65
28-Feb-2024,20:07:57.1875,66
28-Feb-2024,20:09:49.3125,66
28-Feb-2024,20:10:59.40625,65
28-Feb-2024,20:12:58.5625,65
28-Feb-2024,20:15:02.65625,66
28-Feb-2024,20:17:03.78125,66
28-Feb-2024,20:18:38.875,65
28-Feb-2024,20:20:33.90625,65
28-Feb-2024,20:22:50.96875,66
28-Feb-2024,20:24:35,66
28-Feb-2024,20:26:07.21875,65
28-Feb-2024,20:28:01.28125,65
28-Feb-2024,20:30:02.28125,66
28-Feb-2024,20:31:47.28125,66
28-Feb-2024,20:33:26.375,65
28-Feb-2024,20:35:06.375,65
28-Feb-2024,20:37:32.46875,66
28-Feb-2024,20:39:24.625,66
28-Feb-2024,20:41:17.71875,65
28-Feb-2024,20:42:59.78125,65
28-Feb-2024,20:45:18.09375,66
28-Feb-2024,20:47:01.375,66
28-Feb-2024,20:48:56.59375,65
28-Feb-2024,20:50:37.8125,65
28-Feb-2024,20:51:02.84375,65
28-Feb-2024,20:51:04.84375,65
28-Feb-2024,20:52:49.0625,66
28-Feb-2024,20:53:58.1875,66
28-Feb-2024,20:56:13.375,65
28-Feb-2024,20:57:35.375,65
28-Feb-2024,20:59:45.5625,66
28-Feb-2024,21:01:07.59375,66
28-Feb-2024,21:03:29.6875,65
28-Feb-2024,21:04:56.78125,65
28-Feb-2024,21:07:06.03125,66
28-Feb-2024,21:08:37.15625,66
28-Feb-2024,21:10:45.1875,65
28-Feb-2024,21:12:07.25,65
28-Feb-2024,21:14:48.34375,66
28-Feb-2024,21:16:16.375,66
28-Feb-2024,21:17:57.46875,65
28-Feb-2024,21:19:50.5,65
28-Feb-2024,21:21:34.6875,66
28-Feb-2024,21:22:55.75,66
28-Feb-2024,21:25:16.78125,65
28-Feb-2024,21:27:01.90625,65
28-Feb-2024,21:29:17.03125,66
28-Feb-2024,21:31:01.09375,66
28-Feb-2024,21:33:18.21875,65
28-Feb-2024,21:34:34.28125,65
28-Feb-2024,21:36:42.34375,66
28-Feb-2024,21:37:59.375,66
28-Feb-2024,21:39:49.4375,65
28-Feb-2024,21:41:28.5,65
28-Feb-2024,21:42:34.53125,65
28-Feb-2024,21:44:39.625,66
28-Feb-2024,21:46:15.875,66
28-Feb-2024,21:47:26.90625,65
28-Feb-2024,21:49:18,65
28-Feb-2024,21:51:26.21875,66
28-Feb-2024,21:53:25.375,66
28-Feb-2024,21:55:17.53125,65
28-Feb-2024,21:56:48.71875,65
28-Feb-2024,21:58:48.78125,66
28-Feb-2024,22:00:41.96875,66
28-Feb-2024,22:02:12.03125,65
28-Feb-2024,22:03:46.0625,65
28-Feb-2024,22:06:00.125,66
28-Feb-2024,22:07:24.15625,66
28-Feb-2024,22:09:45.25,65
28-Feb-2024,22:11:06.375,65
28-Feb-2024,22:13:44.5625,66
28-Feb-2024,22:15:14.8125,66
28-Feb-2024,22:17:07.90625,65
28-Feb-2024,22:18:51.125,65
28-Feb-2024,22:20:37.1875,66
28-Feb-2024,22:22:27.28125,66
28-Feb-2024,22:24:31.34375,65
28-Feb-2024,22:26:27.4375,65
28-Feb-2024,22:28:28.59375,66
28-Feb-2024,22:30:20.65625,66
28-Feb-2024,22:31:54.65625,65
28-Feb-2024,22:33:42.8125,65
28-Feb-2024,22:35:43.90625,66
28-Feb-2024,22:37:41.9375,66
28-Feb-2024,22:39:18.03125,65
28-Feb-2024,22:41:06.1875,65
28-Feb-2024,22:43:31.28125,66
28-Feb-2024,22:45:03.28125,66
28-Feb-2024,22:46:53.46875,65
28-Feb-2024,22:48:44.5625,65
28-Feb-2024,22:51:04.84375,66
28-Feb-2024,22:52:28.96875,66
28-Feb-2024,22:54:25.21875,65
28-Feb-2024,22:55:47.25,65
28-Feb-2024,22:58:05.46875,66
28-Feb-2024,22:59:36.5625,66
28-Feb-2024,23:01:27.75,65
28-Feb-2024,23:02:47.8125,65
28-Feb-2024,23:05:27.9375,66
28-Feb-2024,23:07:04.03125,66
28-Feb-2024,23:08:40.09375,65
28-Feb-2024,23:09:50.125,65
28-Feb-2024,23:10:39.15625,65
28-Feb-2024,23:12:41.21875,66
28-Feb-2024,23:13:25.21875,67
28-Feb-2024,23:16:15.25,65
28-Feb-2024,23:17:32.34375,65
28-Feb-2024,23:19:57.375,67
28-Feb-2024,23:21:11.46875,67
28-Feb-2024,23:23:14.5625,65
28-Feb-2024,23:25:06.71875,65
28-Feb-2024,23:27:14.8125,66
28-Feb-2024,23:28:55.90625,66
28-Feb-2024,23:30:29,65
28-Feb-2024,23:32:06.0625,65
28-Feb-2024,23:33:17.125,66
28-Feb-2024,23:34:33.25,66
28-Feb-2024,23:36:26.4375,66
28-Feb-2024,23:38:37.46875,65
28-Feb-2024,23:40:15.5625,65
28-Feb-2024,23:41:53.625,66
28-Feb-2024,23:43:33.71875,66
28-Feb-2024,23:45:38.84375,65
28-Feb-2024,23:47:48.875,65
28-Feb-2024,23:50:23.0625,66
28-Feb-2024,23:52:20.15625,66
28-Feb-2024,23:53:35.1875,65
28-Feb-2024,23:53:37.1875,65
28-Feb-2024,23:56:02.3125,66
28-Feb-2024,23:57:46.5625,66
28-Feb-2024,23:59:27.65625,66
29-Feb-2024,00:01:15.75,65
29-Feb-2024,00:03:09.90625,65
29-Feb-2024,00:05:05.9375,66
29-Feb-2024,00:06:45.03125,66
29-Feb-2024,00:06:52.03125,66
29-Feb-2024,00:07:38.0625,66
29-Feb-2024,00:08:07.0625,66
29-Feb-2024,00:09:18.125,65
29-Feb-2024,00:11:06.25,65
29-Feb-2024,00:12:44.3125,66
29-Feb-2024,00:15:06.375,66
29-Feb-2024,00:16:45.40625,65
29-Feb-2024,00:18:48.53125,65
29-Feb-2024,00:21:11.59375,66
29-Feb-2024,00:22:52.71875,66
29-Feb-2024,00:24:30.90625,65
29-Feb-2024,00:27:13.09375,66
29-Feb-2024,00:28:00.15625,66
29-Feb-2024,00:30:35.1875,66
29-Feb-2024,00:32:30.28125,65
29-Feb-2024,00:34:34.34375,65
29-Feb-2024,00:35:49.34375,66
29-Feb-2024,00:37:40.5,66
29-Feb-2024,00:40:02.53125,65
29-Feb-2024,00:41:43.5625,65
29-Feb-2024,00:44:00.625,66
29-Feb-2024,00:45:38.75,66
29-Feb-2024,00:47:48.8125,65
29-Feb-2024,00:49:17.9375,65
29-Feb-2024,00:50:52.09375,66
29-Feb-2024,00:52:42.15625,66
29-Feb-2024,00:55:21.1875,65
29-Feb-2024,00:57:24.4375,65
29-Feb-2024,00:58:48.4375,66
29-Feb-2024,01:00:43.53125,66
29-Feb-2024,01:02:54.625,65
29-Feb-2024,01:04:32.71875,65
29-Feb-2024,01:06:21.8125,66
29-Feb-2024,01:08:25.03125,66
29-Feb-2024,01:10:28.15625,65
29-Feb-2024,01:12:07.1875,65
29-Feb-2024,01:14:01.25,66
29-Feb-2024,01:15:20.3125,66
29-Feb-2024,01:17:43.46875,65
29-Feb-2024,01:19:58.5,65
29-Feb-2024,01:22:12.71875,66
29-Feb-2024,01:23:02.78125,66
29-Feb-2024,01:25:11.90625,65
29-Feb-2024,01:27:17.03125,65
29-Feb-2024,01:29:11.0625,66
29-Feb-2024,01:30:46.25,66
29-Feb-2024,01:33:15.34375,65
29-Feb-2024,01:35:12.34375,65
29-Feb-2024,01:37:29.5,66
29-Feb-2024,01:39:20.59375,66
29-Feb-2024,01:40:26.625,65
29-Feb-2024,01:41:54.6875,65
29-Feb-2024,01:43:36.71875,65
29-Feb-2024,01:44:27.75,66
29-Feb-2024,01:47:03.78125,66
29-Feb-2024,01:49:03.875,65
29-Feb-2024,01:50:43.9375,65
29-Feb-2024,01:51:58,66
29-Feb-2024,01:53:44.09375,66
29-Feb-2024,01:56:21.1875,65
29-Feb-2024,01:57:02.25,64
29-Feb-2024,01:58:07.34375,64
29-Feb-2024,02:00:06.59375,65
29-Feb-2024,02:00:28.59375,64
29-Feb-2024,02:01:06.59375,64
29-Feb-2024,02:01:48.6875,63
29-Feb-2024,02:04:05.8125,62
29-Feb-2024,02:04:53.8125,62
29-Feb-2024,02:07:49.875,64
29-Feb-2024,02:09:13.9375,64
29-Feb-2024,02:11:20.46875,63
29-Feb-2024,02:11:25.46875,62
29-Feb-2024,02:12:50.5,62
29-Feb-2024,02:15:04.5,63
29-Feb-2024,02:17:37.75,63
29-Feb-2024,02:18:20.84375,62
29-Feb-2024,02:19:14.875,61
29-Feb-2024,02:21:55.96875,62
29-Feb-2024,02:25:16.125,62
29-Feb-2024,02:29:19.4375,61
29-Feb-2024,02:31:59.625,62
29-Feb-2024,02:34:15.75,62
29-Feb-2024,02:37:32.75,61
29-Feb-2024,02:41:41.90625,62
29-Feb-2024,02:43:53,62
29-Feb-2024,02:48:51.15625,62
29-Feb-2024,02:51:44.375,62
29-Feb-2024,02:55:15.53125,61
29-Feb-2024,02:57:55.59375,62
29-Feb-2024,02:59:07.625,62
29-Feb-2024,03:02:07.6875,62
29-Feb-2024,03:03:44.78125,61
29-Feb-2024,03:06:16.84375,62
29-Feb-2024,03:09:04.96875,62
29-Feb-2024,03:11:54.15625,61
29-Feb-2024,03:13:55.25,61
29-Feb-2024,03:17:09.28125,62
29-Feb-2024,03:20:43.46875,61
29-Feb-2024,03:22:34.5,61
29-Feb-2024,03:25:44.65625,62
29-Feb-2024,03:28:32.8125,61
29-Feb-2024,03:30:04.96875,61
29-Feb-2024,03:32:20.25,61
29-Feb-2024,03:34:31.34375,62
29-Feb-2024,03:36:24.4375,62
29-Feb-2024,03:37:50.4375,61
29-Feb-2024,03:40:21.5,61
29-Feb-2024,03:41:46.59375,62
29-Feb-2024,03:44:44.6875,62
29-Feb-2024,03:46:04.75,61
29-Feb-2024,03:49:03.8125,61
29-Feb-2024,03:51:06.03125,62
29-Feb-2024,03:53:21.28125,62
29-Feb-2024,03:55:48.375,61
29-Feb-2024,03:58:06.46875,61
29-Feb-2024,03:59:45.53125,62
29-Feb-2024,04:03:57.65625,61
29-Feb-2024,04:06:07.84375,61
29-Feb-2024,04:07:56.9375,62
29-Feb-2024,04:14:10.28125,61
29-Feb-2024,04:19:03.53125,62
29-Feb-2024,04:22:44.75,61
29-Feb-2024,04:25:21.8125,61
29-Feb-2024,04:28:41.96875,62
29-Feb-2024,04:32:21.25,61
29-Feb-2024,04:37:15.4375,61
29-Feb-2024,04:40:26.53125,61
29-Feb-2024,04:43:36.75,61
29-Feb-2024,04:49:10.84375,62
29-Feb-2024,04:53:39.03125,61
29-Feb-2024,04:59:01.40625,61
29-Feb-2024,05:00:52.40625,61
29-Feb-2024,05:03:30.46875,61
29-Feb-2024,05:05:22.59375,61
29-Feb-2024,05:08:43.65625,61
29-Feb-2024,05:08:52.65625,61
29-Feb-2024,05:08:59.65625,61
29-Feb-2024,05:11:07.6875,61
29-Feb-2024,05:13:28.875,61
29-Feb-2024,05:14:20.875,62
29-Feb-2024,05:18:40.21875,61
29-Feb-2024,05:21:50.25,61
29-Feb-2024,05:25:20.53125,61
29-Feb-2024,05:31:13.84375,61
29-Feb-2024,05:32:43.90625,62
29-Feb-2024,05:36:05.125,61
29-Feb-2024,05:41:11.34375,61
29-Feb-2024,05:44:02.5,61
29-Feb-2024,05:50:12.71875,61
29-Feb-2024,05:51:58.84375,61
29-Feb-2024,05:54:28.96875,61
29-Feb-2024,05:55:44.03125,61
29-Feb-2024,06:01:08.1875,61
29-Feb-2024,06:03:05.34375,61
29-Feb-2024,06:06:08.5625,61
29-Feb-2024,06:08:43.6875,61
29-Feb-2024,06:09:22.6875,61
29-Feb-2024,06:13:17.84375,61
29-Feb-2024,06:19:05.125,61
29-Feb-2024,06:20:30.3125,61
29-Feb-2024,06:20:34.3125,61
29-Feb-2024,06:23:21.53125,61
29-Feb-2024,06:26:54.5625,61
29-Feb-2024,06:30:40.6875,61
29-Feb-2024,06:35:53.0625,61
29-Feb-2024,06:41:35.34375,61
29-Feb-2024,06:46:13.65625,61
29-Feb-2024,06:50:36.875,61
29-Feb-2024,06:53:22.9375,61
29-Feb-2024,06:59:50.75,61
29-Feb-2024,07:05:02.15625,61
29-Feb-2024,07:07:25.40625,61
29-Feb-2024,07:10:19.46875,61
29-Feb-2024,07:15:10.96875,61
29-Feb-2024,07:18:53.21875,61
29-Feb-2024,07:22:12.46875,61
29-Feb-2024,07:26:19.65625,61
29-Feb-2024,07:29:47.90625,61
29-Feb-2024,07:38:10.5625,61
29-Feb-2024,07:43:39.71875,61
29-Feb-2024,07:46:14.8125,61
29-Feb-2024,07:48:23.96875,61
29-Feb-2024,07:52:57.25,61
29-Feb-2024,07:57:22.75,61
29-Feb-2024,08:00:19.96875,61
29-Feb-2024,08:03:55.15625,61
29-Feb-2024,08:07:14.59375,61
29-Feb-2024,08:09:41.78125,61
29-Feb-2024,08:13:29.0625,61
29-Feb-2024,08:15:25.34375,61
29-Feb-2024,08:21:08.71875,61
29-Feb-2024,08:24:41,61
29-Feb-2024,08:26:28.09375,61
29-Feb-2024,08:28:46.25,61
29-Feb-2024,08:32:41.46875,62
29-Feb-2024,08:32:56.46875,62
29-Feb-2024,08:34:46.625,62
29-Feb-2024,08:35:32.625,64
29-Feb-2024,08:37:32.71875,64
29-Feb-2024,08:42:16.875,64
29-Feb-2024,08:47:37.0625,64
29-Feb-2024,08:59:18.71875,64
29-Feb-2024,09:02:33.9375,64
29-Feb-2024,09:06:46.25,64
29-Feb-2024,09:08:08.34375,64
29-Feb-2024,09:14:17.96875,64
29-Feb-2024,09:18:13.21875,64
29-Feb-2024,09:23:26.625,64
29-Feb-2024,09:29:35.0625,64
29-Feb-2024,09:32:47.375,64
29-Feb-2024,09:35:22.5625,64
29-Feb-2024,09:39:12.09375,64
29-Feb-2024,09:42:35.4375,64
29-Feb-2024,09:48:25,64
29-Feb-2024,09:51:45.1875,64
29-Feb-2024,09:56:36.5,64
29-Feb-2024,10:00:30.8125,64
29-Feb-2024,10:02:34.84375,64
29-Feb-2024,10:06:31.96875,64
29-Feb-2024,10:10:33.1875,64
29-Feb-2024,10:13:05.21875,64
29-Feb-2024,10:16:59.34375,64
29-Feb-2024,10:20:19.59375,64
29-Feb-2024,10:23:37.90625,64
29-Feb-2024,10:26:25.03125,64
29-Feb-2024,10:29:54.375,64
29-Feb-2024,10:30:42.40625,64
29-Feb-2024,10:34:23.5625,64
29-Feb-2024,10:37:43.625,64
29-Feb-2024,10:39:42.78125,64
29-Feb-2024,10:44:28.28125,64
29-Feb-2024,10:47:33.53125,64
29-Feb-2024,10:50:03.875,64
29-Feb-2024,10:53:17.09375,64
29-Feb-2024,10:56:36.3125,64
29-Feb-2024,10:58:31.46875,64
29-Feb-2024,11:03:07.625,64
29-Feb-2024,11:06:01.8125,64
29-Feb-2024,11:08:30.84375,64
29-Feb-2024,11:12:09.90625,64
29-Feb-2024,11:15:13.03125,64
29-Feb-2024,11:17:50.125,64
29-Feb-2024,11:21:15.21875,64
29-Feb-2024,11:22:45.28125,64
29-Feb-2024,11:27:14.5,64
29-Feb-2024,11:30:02.8125,64
29-Feb-2024,11:32:21.90625,64
29-Feb-2024,11:36:14.125,64
29-Feb-2024,11:39:20.75,64
29-Feb-2024,11:41:32.84375,64
29-Feb-2024,11:45:13.09375,64
29-Feb-2024,11:50:14.46875,64
29-Feb-2024,11:54:25.75,64
29-Feb-2024,11:59:04.90625,64
29-Feb-2024,12:01:46,64
29-Feb-2024,12:03:34.125,64
29-Feb-2024,12:07:54.46875,64
29-Feb-2024,12:10:07.625,64
29-Feb-2024,12:11:50.75,64
29-Feb-2024,12:14:42.96875,64
29-Feb-2024,12:16:58.25,64
29-Feb-2024,12:20:15.34375,64
29-Feb-2024,12:25:16.65625,64
29-Feb-2024,12:28:14.75,64
29-Feb-2024,12:31:26.96875,64
29-Feb-2024,12:33:51.25,64
29-Feb-2024,12:36:25.71875,65
29-Feb-2024,12:39:37.84375,64
29-Feb-2024,12:42:52.21875,64
29-Feb-2024,12:45:37.4375,65
29-Feb-2024,12:48:22.59375,64
29-Feb-2024,12:51:09.875,64
29-Feb-2024,12:53:28,65
29-Feb-2024,12:55:44.1875,64
29-Feb-2024,12:58:30.4375,64
29-Feb-2024,13:02:22.5,65
29-Feb-2024,13:07:12.03125,64
29-Feb-2024,13:09:28.125,64
29-Feb-2024,13:11:25.40625,65
29-Feb-2024,13:14:29.53125,64
29-Feb-2024,13:18:10.875,64
29-Feb-2024,13:19:48.03125,65
29-Feb-2024,13:27:37.5,64
29-Feb-2024,13:29:58.53125,65
29-Feb-2024,13:36:47.96875,64
29-Feb-2024,13:39:51.03125,65
29-Feb-2024,13:44:20.21875,64
29-Feb-2024,13:47:38.34375,64
29-Feb-2024,13:50:35.4375,65
29-Feb-2024,13:55:31.84375,64
29-Feb-2024,13:58:19.09375,65
29-Feb-2024,14:02:43.53125,64
29-Feb-2024,14:04:49.78125,64
29-Feb-2024,14:06:55.90625,65
29-Feb-2024,14:09:35.0625,65
29-Feb-2024,14:12:02.1875,64
29-Feb-2024,14:17:55.84375,65
29-Feb-2024,14:21:31.15625,64
29-Feb-2024,14:27:32.53125,65
29-Feb-2024,14:29:45.6875,64
29-Feb-2024,14:32:35.84375,64
29-Feb-2024,14:34:42.90625,65
29-Feb-2024,14:39:44.15625,64
29-Feb-2024,14:42:14.375,64
29-Feb-2024,14:45:29.5625,65
29-Feb-2024,14:50:27.84375,64
29-Feb-2024,14:54:46.21875,65
29-Feb-2024,14:57:22.34375,64
29-Feb-2024,15:03:05.78125,65
29-Feb-2024,15:05:35.96875,64
29-Feb-2024,15:09:38.40625,65
29-Feb-2024,15:11:31.5,65
29-Feb-2024,15:15:15.6875,64
29-Feb-2024,15:16:56.8125,64
29-Feb-2024,15:20:25.25,65
29-Feb-2024,15:22:46.375,64
29-Feb-2024,15:25:24.625,64
29-Feb-2024,15:28:56.8125,65
29-Feb-2024,15:32:09.9375,64
29-Feb-2024,15:34:48.0625,64
29-Feb-2024,15:36:43.125,65
29-Feb-2024,15:40:06.25,64
29-Feb-2024,15:46:51.53125,65
29-Feb-2024,15:49:26.5625,64
29-Feb-2024,15:51:50.6875,64
29-Feb-2024,15:54:48.71875,65
29-Feb-2024,15:58:53.875,64
29-Feb-2024,16:03:11.125,65
29-Feb-2024,16:07:50.59375,64
29-Feb-2024,16:09:19.65625,64
29-Feb-2024,16:11:41.75,65
29-Feb-2024,16:13:58.90625,64
29-Feb-2024,16:17:08.21875,64
29-Feb-2024,16:20:34.46875,65
29-Feb-2024,16:20:40.5,65
29-Feb-2024,16:23:39.71875,64
29-Feb-2024,16:32:33.28125,64
29-Feb-2024,16:35:13.34375,64
29-Feb-2024,16:40:49.6875,65
29-Feb-2024,16:42:53.8125,64
29-Feb-2024,16:45:54,64
29-Feb-2024,16:48:08.1875,65
29-Feb-2024,16:53:17.46875,64
29-Feb-2024,16:58:25.78125,65
29-Feb-2024,17:02:21.09375,64
29-Feb-2024,17:06:23.5,65
29-Feb-2024,17:10:18.96875,64
29-Feb-2024,17:13:53.3125,65
29-Feb-2024,17:16:12.53125,65
29-Feb-2024,17:19:07.75,64
29-Feb-2024,17:22:44.875,65
29-Feb-2024,17:27:18.59375,64
29-Feb-2024,17:34:04.03125,65
29-Feb-2024,17:37:41.34375,64
29-Feb-2024,17:40:45.59375,65
29-Feb-2024,17:43:34.84375,65
29-Feb-2024,17:46:21,64
29-Feb-2024,17:50:37.46875,65
29-Feb-2024,17:55:16.8125,64
29-Feb-2024,17:56:35.90625,64
29-Feb-2024,17:59:10.96875,65
29-Feb-2024,18:04:17.21875,64
29-Feb-2024,18:08:02.3125,65
29-Feb-2024,18:09:41.4375,65
29-Feb-2024,18:12:40.5625,64
29-Feb-2024,18:16:42.625,65
29-Feb-2024,18:21:01.8125,64
29-Feb-2024,18:24:54.96875,65
29-Feb-2024,18:27:27.125,64
29-Feb-2024,18:29:40.4375,64
29-Feb-2024,18:34:23.75,65
29-Feb-2024,18:37:47.03125,64
29-Feb-2024,18:41:44.40625,65
29-Feb-2024,18:44:22.59375,65
29-Feb-2024,18:47:05.8125,64
29-Feb-2024,18:50:46.21875,65
29-Feb-2024,18:53:08.34375,65
29-Feb-2024,18:55:48.53125,64
29-Feb-2024,18:57:32.65625,64
29-Feb-2024,19:00:38.9375,65
29-Feb-2024,19:03:42.15625,64
29-Feb-2024,19:09:58.625,65
29-Feb-2024,19:12:25.6875,64
29-Feb-2024,19:18:52.25,65
29-Feb-2024,19:23:08.4375,64
29-Feb-2024,19:25:35.59375,65
29-Feb-2024,19:29:03.96875,64
29-Feb-2024,19:30:13.09375,64
29-Feb-2024,19:32:33.15625,64
29-Feb-2024,19:35:08.59375,65
29-Feb-2024,19:36:07.65625,65
29-Feb-2024,19:38:03.75,64
29-Feb-2024,19:41:13.15625,65
29-Feb-2024,19:42:59.375,65
29-Feb-2024,19:44:25.4375,65
29-Feb-2024,19:46:31.5,64
29-Feb-2024,19:49:27.71875,64
29-Feb-2024,19:52:20.125,65
29-Feb-2024,19:55:29.34375,64
29-Feb-2024,19:57:26.78125,64
29-Feb-2024,20:00:09,65
29-Feb-2024,20:03:32.375,64
29-Feb-2024,20:05:49.46875,64
29-Feb-2024,20:08:40.625,65
29-Feb-2024,20:12:51.8125,64
29-Feb-2024,20:14:39.96875,64
29-Feb-2024,20:16:16.0625,65
29-Feb-2024,20:18:03.1875,65
29-Feb-2024,20:20:24.34375,64
29-Feb-2024,20:22:44.40625,64
29-Feb-2024,20:26:00.53125,65
29-Feb-2024,20:28:45.65625,64
29-Feb-2024,20:31:33.84375,65
29-Feb-2024,20:34:22.96875,65
29-Feb-2024,20:36:47.03125,64
29-Feb-2024,20:39:29.15625,64
29-Feb-2024,20:41:05.34375,65
29-Feb-2024,20:43:02.40625,65
